ROM Unlocked Literal Bible	1	1 	"Paul, a servant of Jesus Christ, called to be an apostle, set apart for the gospel of God,
"
ROM Unlocked Literal Bible	1	2 	"which he promised beforehand by his prophets in the holy scriptures,
"
ROM Unlocked Literal Bible	1	3 	"concerning his Son, who was born from the descendants of David according to the flesh.
"
ROM Unlocked Literal Bible	1	4 	"He was declared to be the Son of God by the power of the spirit of holiness by the resurrection from the dead, Jesus Christ our Lord.
"
ROM Unlocked Literal Bible	1	5 	"Through him we have received grace and apostleship for obedience of faith among all the nations, for the sake of his name.
"
ROM Unlocked Literal Bible	1	6 	"Among these nations, you also have been called to belong to Jesus Christ.
"
ROM Unlocked Literal Bible	1	7 	"to all who are in Rome, the beloved of God, and who are called to be saints: grace to you and peace from God our Father and the Lord Jesus Christ.
"
ROM Unlocked Literal Bible	1	8 	"First, I thank my God through Jesus Christ concerning all of you, because your faith is proclaimed throughout the whole world.
"
ROM Unlocked Literal Bible	1	9 	"For God is my witness, whom I serve in my spirit in the gospel of his Son, of how continually I make mention of you,
"
ROM Unlocked Literal Bible	1	10	" always in my prayers requesting that by any means at last I may be successful now by the will of God in coming to you.
"
ROM Unlocked Literal Bible	1	11	" For I desire to see you, that I may give you some spiritual gift, in order to establish you—
"
ROM Unlocked Literal Bible	1	12	" that is, to be mutually encouraged among you, through each other's faith, yours' and mine.
"
ROM Unlocked Literal Bible	1	13	" Now I do not want you to be unaware, brothers, that often I intended to come to you—and was hindered until now—that I might have some fruit among you just as there was among the rest of the Gentiles.
"
ROM Unlocked Literal Bible	1	14	" I am debtor both to Greeks and to foreigners, both to the wise and to the foolish.
"
ROM Unlocked Literal Bible	1	15	" So, as for me, I am ready to proclaim the gospel also to you who are in Rome.
"
ROM Unlocked Literal Bible	1	16	" For I am not ashamed of the gospel, for it is the power of God for salvation for everyone who believes, to the Jew first and to the Greek.
"
ROM Unlocked Literal Bible	1	17	" For in it God's righteousness is revealed from faith to faith, as it has been written, ""The righteous will live by faith.""
"
ROM Unlocked Literal Bible	1	18	" For the wrath of God is revealed from heaven against all ungodliness and unrighteousness of people, who through unrighteousness hold back the truth,
"
ROM Unlocked Literal Bible	1	19	" because that which is known about God is visible to them. For God has enlightened them.
"
ROM Unlocked Literal Bible	1	20	" For the unseen things about him have been clearly visible since the creation of the world, being understood by the created things—that is, his everlasting power and divine nature, so that they are without excuse.
"
ROM Unlocked Literal Bible	1	21	" Because, although knowing about God, they did not glorify him as God, nor give thanks, but became foolish in their thoughts, and their senseless heart was darkened.
"
ROM Unlocked Literal Bible	1	22	" Claiming themselves to be wise, they became foolish.
"
ROM Unlocked Literal Bible	1	23	" They exchanged the glory of the imperishable God for the likeness of an image of perishable man, of birds, of four-footed beasts, and of creeping things.
"
ROM Unlocked Literal Bible	1	24	" Therefore God gave them over to the lusts of their hearts for uncleanness, for their bodies to be dishonored among themselves—
"
ROM Unlocked Literal Bible	1	25	" they who exchanged the truth of God for a lie, and worshiped and served the creation instead of the Creator, who is blessed forever. Amen.
"
ROM Unlocked Literal Bible	1	26	" Because of this, God gave them over to dishonorable passions, for their women exchanged their natural functions for that which is against nature.
"
ROM Unlocked Literal Bible	1	27	" Likewise, the males also left their natural function with women and burned in their lust for one another, males doing with males what is inappropriate, and receiving in themselves the penalty that was due their perversion.
"
ROM Unlocked Literal Bible	1	28	" As they did not approve of having God in their awareness, he gave them up to a depraved mind, to do those things that are not proper.
"
ROM Unlocked Literal Bible	1	29	" They have been filled with all unrighteousness, wickedness, covetousness, and malice. They are full of envy, murder, strife, deceit, evil intentions.
"
ROM Unlocked Literal Bible	1	30	" They are gossips, slanderers, God-haters, violent, arrogant, boastful, inventors of evil things, disobedient to parents.
"
ROM Unlocked Literal Bible	1	31	" They have no understanding; they are  untrustworthy, without natural affections, and unmerciful.
"
ROM Unlocked Literal Bible	1	32	" They understand the requirement of God, that those who practice such things are worthy of death, but they not only do these things, but they also approve of those who practice them.
"
ROM Unlocked Literal Bible	2	1 	"Therefore you are without excuse, you person, you who judge, for what you judge in another you condemn in yourself. For you who judge practice the same things.
"
ROM Unlocked Literal Bible	2	2 	"But we know that God's judgment is according to truth when it falls on those who practice such things.
"
ROM Unlocked Literal Bible	2	3 	"But consider this, you person, you who judge those who practice such things although you do the same things. Will you escape from the judgment of God?
"
ROM Unlocked Literal Bible	2	4 	"Or do you think so little of the riches of his goodness, his delayed punishment, and his patience, not knowing that his goodness is meant to lead you to repentance?
"
ROM Unlocked Literal Bible	2	5 	"But it is to the extent of your hardness and unrepentant heart that you are storing up for yourself wrath in the day of wrath, the day of the revelation of God's righteous judgment.
"
ROM Unlocked Literal Bible	2	6 	"He will pay back to every person the same measure of his actions:
"
ROM Unlocked Literal Bible	2	7 	"to those who according to consistent, good actions have sought praise, honor, and incorruptibility—eternal life.
"
ROM Unlocked Literal Bible	2	8 	"But to those who are self-seeking, who disobey the truth but obey unrighteousness, wrath and fierce anger will come,
"
ROM Unlocked Literal Bible	2	9 	"and tribulation and distress, on every human soul that has practiced evil, to the Jew first, and also to the Greek.
"
ROM Unlocked Literal Bible	2	10	" But praise, honor, and peace will come to everyone who practices good, to the Jew first, and also to the Greek.
"
ROM Unlocked Literal Bible	2	11	" For there is no partiality with God,
"
ROM Unlocked Literal Bible	2	12	" for as many as have sinned without the Law will also perish without the Law, and as many as have sinned in respect to the Law will be judged by the Law.
"
ROM Unlocked Literal Bible	2	13	" For it is not the hearers of the Law who are righteous before God, but it is the doers of the Law who will be justified.
"
ROM Unlocked Literal Bible	2	14	" For when Gentiles, who do not have the Law, do by nature the things of the Law, they, not having the Law, are a law to themselves.
"
ROM Unlocked Literal Bible	2	15	" By this they show the actions required by the Law are  written in their hearts; their conscience also bears witness with them, and their thoughts either accuse or defend themselves—
"
ROM Unlocked Literal Bible	2	16	" on the day when God will judge the secrets of all people, according to my gospel, through Jesus Christ.
"
ROM Unlocked Literal Bible	2	17	" If you call yourself a Jew, rest upon the Law, rejoice proudly in God,
"
ROM Unlocked Literal Bible	2	18	" know his will, and test the things that differ from it, having been instructed by the Law—
"
ROM Unlocked Literal Bible	2	19	" if you are confident that you yourself are a guide of the blind, a light to those who are in darkness,
"
ROM Unlocked Literal Bible	2	20	" a corrector of the foolish, a teacher of babies, and that you have in the Law the form of knowledge and of the truth—
"
ROM Unlocked Literal Bible	2	21	" if you therefore teach another, do you not teach yourself? You who preach not to steal, do you steal?
"
ROM Unlocked Literal Bible	2	22	" You who say not to commit adultery, do you commit adultery? You who detest idols, do you rob temples?
"
ROM Unlocked Literal Bible	2	23	" You who rejoice proudly in the Law, do you through your transgression of the Law dishonor God?
"
ROM Unlocked Literal Bible	2	24	" For ""the name of God is dishonored among the Gentiles because of you"", just as it has been written.
"
ROM Unlocked Literal Bible	2	25	" For circumcision indeed benefits you if you obey the Law, but if you are a violator of the Law, your circumcision becomes uncircumcision.
"
ROM Unlocked Literal Bible	2	26	" If, therefore, the uncircumcised person keeps the requirements of the Law, will not his uncircumcision be considered as circumcision?
"
ROM Unlocked Literal Bible	2	27	" Will not the one who is by nature uncircumcised, if he fulfills the Law, judge you, who by the written scriptures and circumcision are a violator of the Law?
"
ROM Unlocked Literal Bible	2	28	" For he is not a Jew who is merely one outwardly; neither is circumcision that which is merely outward in the flesh.
"
ROM Unlocked Literal Bible	2	29	" But he is a Jew who is one inwardly, and circumcision is that of the heart, in the spirit, not in the letter. The praise of such a person comes not from people but from God.
"
ROM Unlocked Literal Bible	3	1 	"Then what advantage has the Jew? And what is the benefit of circumcision?
"
ROM Unlocked Literal Bible	3	2 	"It is great in every way. First of all, they were entrusted with revelation from God.
"
ROM Unlocked Literal Bible	3	3 	"For what if some Jews were without faith? Will their unbelief make the faithfulness of God invalid?
"
ROM Unlocked Literal Bible	3	4 	"By no means. Instead, let God be found true even though every man is a liar. As it has been written, ""That you might be shown to be righteous in your words, and might prevail when you come into judgment."""
ROM Unlocked Literal Bible	3	5 	"But if our unrighteousness shows the righteousness of God, what can we say? God is not unrighteous, he who inflicts wrath, is he?—I speak according to human logic.
"
ROM Unlocked Literal Bible	3	6 	"May it never be. For then how would God judge the world?
"
ROM Unlocked Literal Bible	3	7 	"But if the truth of God through my lie abounded to his praise, why am I still judged as a sinner?
"
ROM Unlocked Literal Bible	3	8 	"And why not say—as we are falsely reported to say, and as some affirm that we say—""Let us do evil, that good may come?"" The judgment on them is just.
"
ROM Unlocked Literal Bible	3	9 	"What then? Do we excuse ourselves? Not at all. For we already accused both Jews and Greeks, all of them, of being under sin,
"
ROM Unlocked Literal Bible	3	10	"as it is written, ""There is none righteous, not one."
ROM Unlocked Literal Bible	3	11	There is none who understands. There is none who seeks after God.
ROM Unlocked Literal Bible	3	12	They have all turned away, they together have become useless. There is none who does good, no, not as many as one.
ROM Unlocked Literal Bible	3	13	Their throat has been opened like a grave. Their tongues have deceived. The poison of snakes is under their lips.
ROM Unlocked Literal Bible	3	14	" Their mouths are full of cursing and bitterness.
"
ROM Unlocked Literal Bible	3	15	" Their feet are swift to pour out blood.
"
ROM Unlocked Literal Bible	3	16	" Destruction and suffering are in their paths.
"
ROM Unlocked Literal Bible	3	17	" They have not known a way of peace.
"
ROM Unlocked Literal Bible	3	18	" There is no fear of God before their eyes.""
"
ROM Unlocked Literal Bible	3	19	" Now we know that whatever the Law says, it speaks to the ones under the Law, in order that every mouth may be closed, and all the world may become answerable to God.
"
ROM Unlocked Literal Bible	3	20	" This is because no flesh will be justified by the works of the Law in his sight. For through the Law comes the knowledge of sin.
"
ROM Unlocked Literal Bible	3	21	" But now without the Law a righteousness of God has been made known, witnessed by the Law and the Prophets,
"
ROM Unlocked Literal Bible	3	22	" that is, the righteousness of God through faith in Jesus Christ for all those who believe. For there is no distinction:
"
ROM Unlocked Literal Bible	3	23	" for all have sinned and come short of the glory of God,
"
ROM Unlocked Literal Bible	3	24	" being justified freely by his grace through the redemption that is in Christ Jesus.
"
ROM Unlocked Literal Bible	3	25	" For God provided Christ Jesus as a propitiation through faith in his blood; he offered Christ as proof of his justice and because of his passing over of previous sins in his patience.
"
ROM Unlocked Literal Bible	3	26	" This all happened for the demonstration of his righteousness at this present time, for him to prove himself just, and to show that he is the one who justifies anyone because of faith in Jesus.
"
ROM Unlocked Literal Bible	3	27	" Where then is boasting? It is excluded. On what grounds? Of works? No, but on the grounds of faith.
"
ROM Unlocked Literal Bible	3	28	" We conclude therefore that a person is justified by faith without the works of the Law.
"
ROM Unlocked Literal Bible	3	29	" Or is God the God of Jews only? Is he not also the God of Gentiles? Yes, of Gentiles also.
"
ROM Unlocked Literal Bible	3	30	" If indeed God is one, he will justify the circumcision by faith, and the uncircumcision through faith.
"
ROM Unlocked Literal Bible	3	31	" Do we then nullify the Law through faith? May it never be. Instead, we uphold the Law.
"
ROM Unlocked Literal Bible	4	1 	"What then will we say that Abraham, our forefather, found according to the flesh?
"
ROM Unlocked Literal Bible	4	2 	"For if Abraham had been justified by works he would have had a reason to boast, but not before God.
"
ROM Unlocked Literal Bible	4	3 	"For what do the scriptures say? ""Abraham believed God, and it was counted to him as righteousness.""
"
ROM Unlocked Literal Bible	4	4 	"Now to him who works, the recompense is not counted as from grace, but as what is owed.
"
ROM Unlocked Literal Bible	4	5 	"But to him who does not work but instead believes in the one who justifies the ungodly, his faith is counted as righteousness.
"
ROM Unlocked Literal Bible	4	6 	"David also pronounces blessing upon the man to whom God counts righteousness without works,
"
ROM Unlocked Literal Bible	4	7 	"saying, ""Blessed are those whose iniquities are forgiven, and whose sins are covered."
ROM Unlocked Literal Bible	4	8 	"Blessed is the man to whom the Lord will not count sin.""
"
ROM Unlocked Literal Bible	4	9 	"Is this blessing then pronounced only upon those of the circumcision, or also upon those of the uncircumcision? For we say, ""Faith was counted to Abraham for righteousness.""
"
ROM Unlocked Literal Bible	4	10	" So how was it counted? When Abraham was in circumcision, or in uncircumcision? It was not in circumcision, but in uncircumcision.
"
ROM Unlocked Literal Bible	4	11	" Abraham received the sign of circumcision, a seal of the righteousness of the faith which he had already when he was in uncircumcision, in order that he might be the father of all those who believe, even if they are in uncircumcision—so that righteousness might be counted to them—
"
ROM Unlocked Literal Bible	4	12	" and so that he might be the father of circumcision to those who come not only from the circumcision, but who also walk in the steps of the faith of our father Abraham—the faith that he had in uncircumcision.
"
ROM Unlocked Literal Bible	4	13	" For it was not through the Law that the promise was given to Abraham and to his descendants, that they would be heirs of the world, but through the righteousness of faith.
"
ROM Unlocked Literal Bible	4	14	" For if those of the law are heirs, faith is made empty and the promise is nullified.
"
ROM Unlocked Literal Bible	4	15	" For the Law brings about wrath, but where there is no law, neither is there disobedience.
"
ROM Unlocked Literal Bible	4	16	" For this reason it is by faith, so that it might be according to grace, in order that the promise might be sure for all the descendants. And these descendants will include not only those who know the Law, but also those who are from Abraham's faith, (who is the father of us all,
"
ROM Unlocked Literal Bible	4	17	" as it is written, ""I have made you the father of many nations""). Abraham was in the presence of him whom he trusted, that is, God, who gives life to the dead and calls the things that do not exist into existence. 
"
ROM Unlocked Literal Bible	4	18	" Despite all outward circumstances, Abraham confidently trusted God, in order to become the father of many nations, according to what had been spoken, ""...Thus will be your descendants.""
"
ROM Unlocked Literal Bible	4	19	" Not being weak in faith, Abraham considered his own body already to be dead—he was about a hundred years old—and the deadness of Sarah’s womb.
"
ROM Unlocked Literal Bible	4	20	" But because of God's promise, Abraham did not hesitate in unbelief, but was strengthened in faith, giving praise to God.
"
ROM Unlocked Literal Bible	4	21	" He was fully convinced that what God had promised, he was able also to accomplish.
"
ROM Unlocked Literal Bible	4	22	" Therefore it was also counted to him as righteousness.
"
ROM Unlocked Literal Bible	4	23	" Now it was not written for his benefit only, that it was counted to him,
"
ROM Unlocked Literal Bible	4	24	" but also for us, to whom it will be counted, we who believe in him who raised Jesus our Lord from the dead—
"
ROM Unlocked Literal Bible	4	25	" Jesus, who was delivered up for our trespasses, and was raised for our justification.
"
ROM Unlocked Literal Bible	5	1 	"Since we are justified by faith, we have peace with God through our Lord Jesus Christ.
"
ROM Unlocked Literal Bible	5	2 	"Through him we also have our access by faith into this grace in which we stand. We rejoice in the confidence of the glory of God.
"
ROM Unlocked Literal Bible	5	3 	"Not only this, but we also rejoice in our sufferings, knowing that suffering produces endurance.
"
ROM Unlocked Literal Bible	5	4 	"Endurance produces approval, and approval produces confidence.
"
ROM Unlocked Literal Bible	5	5 	"Confidence does not disappoint, because the love of God has been poured into our hearts through the Holy Spirit, who was given to us.
"
ROM Unlocked Literal Bible	5	6 	"For while we were still weak, at the right time Christ died for the ungodly.
"
ROM Unlocked Literal Bible	5	7 	"For one will hardly die for a righteous man. That is, perhaps someone would dare to die for a good person.
"
ROM Unlocked Literal Bible	5	8 	"But God proves his own love toward us, because while we were still sinners, Christ died for us.
"
ROM Unlocked Literal Bible	5	9 	"Much more, then, now that we are justified by his blood, we will be saved by it from the wrath of God.
"
ROM Unlocked Literal Bible	5	10	" For if, while we were enemies, we were reconciled to God through the death of his Son, much more, after having been reconciled, will we be saved by his life.
"
ROM Unlocked Literal Bible	5	11	" Not only this, but we also rejoice in God through our Lord Jesus Christ, through whom we now have received this reconciliation.
"
ROM Unlocked Literal Bible	5	12	" Therefore, as through one man sin entered into the world, in this way death entered through sin. And death spread to all people, to all who sinned.
"
ROM Unlocked Literal Bible	5	13	" For until the Law, sin was in the world, but sin is not recorded when there is no law.
"
ROM Unlocked Literal Bible	5	14	" Nevertheless, death ruled from Adam until Moses, even over those who did not sin like Adam’s disobedience, who is a figure of him who was to come.
"
ROM Unlocked Literal Bible	5	15	" But even so, the free gift is not like the trespass. For if by the trespass of the one the many died, much more did the grace of God and the gift by the grace of the one man, Jesus Christ, abound for the many.
"
ROM Unlocked Literal Bible	5	16	" For the gift is not like the outcome of the one who sinned. For on the one hand, the judgment of condemnation came because of the trespass of one man; but on the other hand, the free gift resulting in justification came after many trespasses. 
"
ROM Unlocked Literal Bible	5	17	" For if, by the trespass of one, death ruled through the one, much more will those who receive the abundance of grace and of the gift of righteousness rule through the life of the one, Jesus Christ.
"
ROM Unlocked Literal Bible	5	18	" So then, as through one trespass all people came to condemnation, even so through one act of righteousness came the justification of life for all people.
"
ROM Unlocked Literal Bible	5	19	" For as through the one man’s disobedience the many were made sinners, even so through the obedience of the one will the many be made righteous.
"
ROM Unlocked Literal Bible	5	20	" But the Law came in alongside, in order that the trespass might abound. But where sin abounded, grace abounded even more.
"
ROM Unlocked Literal Bible	5	21	" This happened so that, as sin ruled in death, even so grace might rule through righteousness for everlasting life through Jesus Christ our Lord.
"
ROM Unlocked Literal Bible	6	1 	"What then will we say? Should we continue in sin so that grace may abound?
"
ROM Unlocked Literal Bible	6	2 	"May it never be. We who died to sin, how can we still live in it?
"
ROM Unlocked Literal Bible	6	3 	"Do you not know that as many as were baptized into Christ Jesus were baptized into his death?
"
ROM Unlocked Literal Bible	6	4 	"We were therefore buried with him through baptism into death, in order that just as Christ was raised from the dead through the glory of the Father, so also we might walk in newness of life.
"
ROM Unlocked Literal Bible	6	5 	"For if we have become united with him in the likeness of his death, we will also be united with his resurrection.
"
ROM Unlocked Literal Bible	6	6 	"We know this, that our old man was crucified with him, in order that the body of sin might be destroyed, so that we should no longer be enslaved to sin;
"
ROM Unlocked Literal Bible	6	7 	"he who has died is declared righteous in respect to sin.
"
ROM Unlocked Literal Bible	6	8 	"But if we have died with Christ, we believe that we will also live together with him.
"
ROM Unlocked Literal Bible	6	9 	"We know that Christ has been raised from the dead, and that he no longer is dead. Death no longer rules over him.
"
ROM Unlocked Literal Bible	6	10	" For the death that he died to sin, he died once for all, but the life that he lives, he lives for God.
"
ROM Unlocked Literal Bible	6	11	" Thus also you: consider yourselves to be dead to sin on the one hand, but on the other hand, alive to God in Christ Jesus.
"
ROM Unlocked Literal Bible	6	12	" Therefore do not let sin rule in your mortal body in order that you obey its lusts.
"
ROM Unlocked Literal Bible	6	13	" Do not present your body parts to sin as tools for unrighteousness, but present yourselves to God, as
"
ROM Unlocked Literal Bible	6	14	" Do not allow sin to rule over you, for you are not under law, but under grace.
"
ROM Unlocked Literal Bible	6	15	" What then? Shall we sin because we are not under law, but under grace? May it never be.
"
ROM Unlocked Literal Bible	6	16	" Do you not know that the one to whom you present yourselves as servants for obedience, you are the servants of the one whom you obey, whether of sin for death, or of obedience for righteousness?
"
ROM Unlocked Literal Bible	6	17	" But thanks be to God! For you were servants of sin, but you obeyed from the heart the form of teaching that you were given.
"
ROM Unlocked Literal Bible	6	18	" You have been made free from sin, and you are enslaved to righteousness.
"
ROM Unlocked Literal Bible	6	19	" I speak like a man because of the weakness of your flesh. For just as you presented your body parts as slaves to uncleanness and to evil, thus now present your body parts as slaves to righteousness for sanctification.
"
ROM Unlocked Literal Bible	6	20	" For when you were slaves of sin, you were free from righteousness.
"
ROM Unlocked Literal Bible	6	21	" What fruit then did you have at that time of the things of which you are now ashamed? For the outcome of those things is death.
"
ROM Unlocked Literal Bible	6	22	" But now that you have been made free from sin and are enslaved to God, you have your fruit for sanctification, and the outcome is eternal life.
"
ROM Unlocked Literal Bible	6	23	" For the wages of sin are death, but the free gift of God is eternal life in Christ Jesus our Lord.
"
ROM Unlocked Literal Bible	7	1 	"Or do you not know, brothers (for I speak to people who know about law), that the law controls a person for as long as he lives?
"
ROM Unlocked Literal Bible	7	2 	"For the married woman is bound by law to the husband while he lives, but if her husband dies, she is released from the law of marriage.
"
ROM Unlocked Literal Bible	7	3 	"So then if, while the husband lives, she lives with another man, she will be called an adulteress. But if the husband dies, she is free from the law, so that she is not an adulteress if she lives with another man.
"
ROM Unlocked Literal Bible	7	4 	"Therefore, my brothers, you were also made dead to the Law through the body of Christ, so that you could be joined to another, that is, to him who was raised from the dead, in order that we might produce fruit for God.
"
ROM Unlocked Literal Bible	7	5 	"For when we were in the flesh, the sinful passions were activated in our members through the Law to produce fruit to death.
"
ROM Unlocked Literal Bible	7	6 	"But now we have been released from the Law, we have died to that by which we were held. so as to serve in newness of the Spirit, and not in oldness of the letter.
"
ROM Unlocked Literal Bible	7	7 	"What will we say then? Is the Law itself sin? May it never be. However, I would not have known sin, if not through the Law. For I would not have not known covetousness unless the Law said, ""You must not covet.""
"
ROM Unlocked Literal Bible	7	8 	"But sin, taking the opportunity through the commandment, brought about every lust in me. For without the Law, sin is dead.
"
ROM Unlocked Literal Bible	7	9 	"I was alive without the Law once, but when the commandment came, sin regained life and I died.
"
ROM Unlocked Literal Bible	7	10	" The commandment, which was to bring life, I found to be death.
"
ROM Unlocked Literal Bible	7	11	" For sin, taking the opportunity through the commandment, deceived me, and through the commandment it killed me.
"
ROM Unlocked Literal Bible	7	12	" Therefore the Law is holy, and the commandment holy, righteous, and good.
"
ROM Unlocked Literal Bible	7	13	" Then did what is good become death to me? May it never be. But sin, in order that it might be shown to be sin through what is good, brought about death in me. This was in order that through the commandment, sin might become sinful beyond measure.
"
ROM Unlocked Literal Bible	7	14	" For we know that the Law is spiritual, but I am of the flesh. I have been sold under slavery to sin.
"
ROM Unlocked Literal Bible	7	15	" For that which I do, I do not really understand. For what I do want to do, I do not do, and what I hate, I do.
"
ROM Unlocked Literal Bible	7	16	" But if I do that which I do not want, I agree with the Law that the Law is good.
"
ROM Unlocked Literal Bible	7	17	" But now it is no longer I who do it, but the sin that lives in me.
"
ROM Unlocked Literal Bible	7	18	" For I know that in me, that is in my flesh, lives no good thing. For the desire for good is present with me, but I cannot do it.
"
ROM Unlocked Literal Bible	7	19	" For the good that I want I do not do, but the evil that I do not want, that I do.
"
ROM Unlocked Literal Bible	7	20	" Now if I do what I do not want to do, then it is no longer I who am acting, but rather sin that lives in me.
"
ROM Unlocked Literal Bible	7	21	" I find, then, the principle in me that I want to do what is good, but that evil is actually present in me.
"
ROM Unlocked Literal Bible	7	22	" For I rejoice in the Law of God with the inner man.
"
ROM Unlocked Literal Bible	7	23	" But I see a different principle in my body parts, warring against that new principle in my mind, and taking me captive by the principle of sin which is in my body parts.
"
ROM Unlocked Literal Bible	7	24	" I am a miserable man! Who will deliver me from this body of death?
"
ROM Unlocked Literal Bible	7	25	" But thanks to God through Jesus Christ our Lord. So then I myself on the one hand with the mind serve the Law of God, but on the other hand serve the principle of sin with the flesh.
"
ROM Unlocked Literal Bible	8	1 	"There is therefore now no condemnation for those who are  in Christ Jesus.
"
ROM Unlocked Literal Bible	8	2 	"For the principle of the Spirit of life in Christ Jesus has made me free from the principle of sin and death.
"
ROM Unlocked Literal Bible	8	3 	"For what the Law was unable to do because it was weak through the flesh, God did: he sent his own Son in the likeness of sinful flesh to be an offering for sin, and he condemned sin in the flesh.
"
ROM Unlocked Literal Bible	8	4 	"He did this in order that the requirements of the Law might be fulfilled in us, we who walk not according to the flesh, but according to the Spirit.
"
ROM Unlocked Literal Bible	8	5 	"Those who live according to the flesh pay attention to  the things of the flesh, but those who live according to the Spirit pay attention to the things of the Spirit.
"
ROM Unlocked Literal Bible	8	6 	"For the mentality of the flesh is death, but the mentality of the Spirit is life and peace,
"
ROM Unlocked Literal Bible	8	7 	"because the mentality of the flesh is hostile toward God, for it is not subject to God's Law, nor is it able to be.
"
ROM Unlocked Literal Bible	8	8 	"Those who are in the flesh are not able to please God.
"
ROM Unlocked Literal Bible	8	9 	"However, you are not in the flesh but in the Spirit, if it is true that God's Spirit lives in you. But if someone does not have the Spirit of Christ, he does not belong to him.
"
ROM Unlocked Literal Bible	8	10	" If Christ is in you, on the one hand the body is dead in respect to sin, but on the other hand, the spirit is alive in respect to righteousness.
"
ROM Unlocked Literal Bible	8	11	" If the Spirit of him who raised Jesus from the dead lives in you, he who raised Christ from the dead will give life also to your mortal bodies through his Spirit, who lives in you.
"
ROM Unlocked Literal Bible	8	12	" So then, brothers, we are debtors, but not to the flesh to live according to the flesh.
"
ROM Unlocked Literal Bible	8	13	" For if you live according to the flesh, you are about to die, but if by the Spirit you put to death the body's actions, you will live.
"
ROM Unlocked Literal Bible	8	14	" For as many as are led by the Spirit of God, these are sons of God.
"
ROM Unlocked Literal Bible	8	15	" For you did not receive the spirit of bondage again to fear, but you received the spirit of adoption, by which we cry, ""Abba, Father!""
"
ROM Unlocked Literal Bible	8	16	" The Spirit himself bears witness with our spirit that we are children of God.
"
ROM Unlocked Literal Bible	8	17	" If children, then also heirs, heirs of God on the one hand, and joint heirs on the other hand with Christ, if indeed we suffer with him, that we may also be glorified with him.
"
ROM Unlocked Literal Bible	8	18	" For I consider that the sufferings of this present time are not worthy to be compared with the glory that will be revealed to us.
"
ROM Unlocked Literal Bible	8	19	" For the eager expectation of the creation waits for the revealing of the sons of God.
"
ROM Unlocked Literal Bible	8	20	" For the creation was subjected to futility, not of its own will, but of him who subjected it, in the confidence 
"
ROM Unlocked Literal Bible	8	21	" that the creation itself will be delivered from slavery to decay into the liberty of the glory of the children of God.
"
ROM Unlocked Literal Bible	8	22	" For we know that the whole creation groans and labors in pain together even now.
"
ROM Unlocked Literal Bible	8	23	" But not only that, but even we ourselves, who have the first fruits of the Spirit—even we ourselves groan within ourselves, waiting for our adoption, the redemption of our body.
"
ROM Unlocked Literal Bible	8	24	" For in confidence we were saved. But confidence that is seen is not confidence, for who is confident of what he now sees?
"
ROM Unlocked Literal Bible	8	25	" But if we are confident about what we do not yet see, then we wait with patience for it.
"
ROM Unlocked Literal Bible	8	26	" In the same way, the Spirit also helps in our weakness. For we do not know how we should pray, but the Spirit himself intercedes for us with inexpressible groanings.
"
ROM Unlocked Literal Bible	8	27	" He who searches the hearts knows the mind of the Spirit, because he intercedes in behalf of the saints according to the will of God.
"
ROM Unlocked Literal Bible	8	28	" We know that for those who love God, he works all things together for good, for those who are called according to his purpose.
"
